Potential (V)	Current (A)	Elapsed Time (s)	Zre (ohms)	Zim (ohms)	
-0.0101210698485374	-2.4591709006927E-06	1800.673	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.674	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.675	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.676	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.677	0	0	
-0.00981436483561993	-2.46039803641906E-06	1800.678	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.679	0	0	
-0.00981436483561993	-2.46223794420075E-06	1800.68	0	0	
-0.0101210698485374	-2.46223794420075E-06	1800.681	0	0	
-0.0101210698485374	-2.46223794420075E-06	1800.682	0	0	
-0.00981436483561993	-2.46223794420075E-06	1800.683	0	0	
-0.00981436483561993	-2.46162403527705E-06	1800.684	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.685	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.686	0	0	
-0.00981436483561993	-2.46039803641906E-06	1800.687	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.688	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.689	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.69	0	0	
-0.00981436483561993	-2.458556991769E-06	1800.691	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.692	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.693	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.694	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.695	0	0	
-0.00981436483561993	-2.46101103584806E-06	1800.696	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.697	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.698	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.699	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.7	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.701	0	0	
-0.0101210698485374	-2.46039803641906E-06	1800.702	0	0	
-0.0101210698485374	-2.46039803641906E-06	1800.703	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.704	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.705	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.706	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.707	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.708	0	0	
-0.00981436483561993	-2.45794399234001E-06	1800.709	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.71	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.711	0	0	
-0.00981436483561993	-2.45978390012169E-06	1800.712	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.713	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.714	0	0	
-0.0101210698485374	-2.46162403527705E-06	1800.715	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.716	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.717	0	0	
-0.0101210698485374	-2.46039803641906E-06	1800.718	0	0	
-0.00981436483561993	-2.46039803641906E-06	1800.719	0	0	
-0.00981436483561993	-2.45978390012169E-06	1800.72	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.721	0	0	
-0.00981436483561993	-2.45794399234001E-06	1800.722	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.723	0	0	
-0.00981436483561993	-2.45733099291101E-06	1800.724	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.725	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.726	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.727	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.728	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.729	0	0	
-0.0101210698485374	-2.46039803641906E-06	1800.73	0	0	
-0.0101210698485374	-2.46101103584806E-06	1800.731	0	0	
-0.00981436483561993	-2.46039803641906E-06	1800.732	0	0	
-0.0101210698485374	-2.46039803641906E-06	1800.733	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.734	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.735	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.736	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.737	0	0	
-0.00981436483561993	-2.45733099291101E-06	1800.738	0	0	
-0.00981436483561993	-2.45671708398731E-06	1800.739	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.74	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.741	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.742	0	0	
-0.00981436483561993	-2.45671708398731E-06	1800.743	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.744	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.745	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.746	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.747	0	0	
-0.00981436483561993	-2.45978390012169E-06	1800.748	0	0	
-0.0101210698485374	-2.45978390012169E-06	1800.749	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.75	0	0	
-0.00981436483561993	-2.4591709006927E-06	1800.751	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.752	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.753	0	0	
-0.00981436483561993	-2.45671708398731E-06	1800.754	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.755	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.756	0	0	
-0.00981436483561993	-2.45548994826095E-06	1800.757	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.758	0	0	
-0.00981436483561993	-2.45548994826095E-06	1800.759	0	0	
-0.00981436483561993	-2.45610408455832E-06	1800.76	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.761	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.762	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.763	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.764	0	0	
-0.0101210698485374	-2.4591709006927E-06	1800.765	0	0	
-0.00981436483561993	-2.458556991769E-06	1800.766	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.767	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.768	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.769	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.77	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.771	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.772	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.773	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.774	0	0	
-0.00981436483561993	-2.45548994826095E-06	1800.775	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.776	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.777	0	0	
-0.00981436483561993	-2.45610408455832E-06	1800.778	0	0	
-0.00981436483561993	-2.45733099291101E-06	1800.779	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.78	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.781	0	0	
-0.0101210698485374	-2.458556991769E-06	1800.782	0	0	
-0.00981436483561993	-2.458556991769E-06	1800.783	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.784	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.785	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.786	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.787	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.788	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.789	0	0	
-0.00981436483561993	-2.45426303990826E-06	1800.79	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.791	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.792	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.793	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.794	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.795	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.796	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.797	0	0	
-0.0101210698485374	-2.45794399234001E-06	1800.798	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.799	0	0	
-0.0101210698485374	-2.45733099291101E-06	1800.8	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.801	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.802	0	0	
-0.00981436483561993	-2.45610408455832E-06	1800.803	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.804	0	0	
-0.00981436483561993	-2.45365004047926E-06	1800.805	0	0	
-0.00981436483561993	-2.45303704105027E-06	1800.806	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.807	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.808	0	0	
-0.00981436483561993	-2.45365004047926E-06	1800.809	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.81	0	0	
-0.00981436483561993	-2.45426303990826E-06	1800.811	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.812	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.813	0	0	
-0.00981436483561993	-2.45671708398731E-06	1800.814	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.815	0	0	
-0.0101210698485374	-2.45671708398731E-06	1800.816	0	0	
-0.0101210698485374	-2.45610408455832E-06	1800.817	0	0	
-0.00981436483561993	-2.45548994826095E-06	1800.818	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.819	0	0	
-0.00981436483561993	-2.45487694883195E-06	1800.82	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.821	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.822	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.823	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.824	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.825	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.826	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.827	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.828	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.829	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.83	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.831	0	0	
-0.0101210698485374	-2.45548994826095E-06	1800.832	0	0	
-0.00981436483561993	-2.45548994826095E-06	1800.833	0	0	
-0.00981436483561993	-2.45487694883195E-06	1800.834	0	0	
-0.00981436483561993	-2.45487694883195E-06	1800.835	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.836	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.837	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.838	0	0	
-0.00981436483561993	-2.4511959964002E-06	1800.839	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.84	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.841	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.842	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.843	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.844	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.845	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.846	0	0	
-0.0101210698485374	-2.45487694883195E-06	1800.847	0	0	
-0.00981436483561993	-2.45487694883195E-06	1800.848	0	0	
-0.00981436483561993	-2.45487694883195E-06	1800.849	0	0	
-0.0101210698485374	-2.45426303990826E-06	1800.85	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.851	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.852	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.853	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.854	0	0	
-0.00981436483561993	-2.4511959964002E-06	1800.855	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.856	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.857	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.858	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.859	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.86	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.861	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.862	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.863	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.864	0	0	
-0.00981436483561993	-2.45365004047926E-06	1800.865	0	0	
-0.0101210698485374	-2.45365004047926E-06	1800.866	0	0	
-0.00981436483561993	-2.45303704105027E-06	1800.867	0	0	
-0.00981436483561993	-2.45303704105027E-06	1800.868	0	0	
-0.00981436483561993	-2.45242290475289E-06	1800.869	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.87	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.871	0	0	
-0.00981436483561993	-2.44996999754221E-06	1800.872	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.873	0	0	
-0.00981436483561993	-2.44996999754221E-06	1800.874	0	0	
-0.00981436483561993	-2.44996999754221E-06	1800.875	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.876	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.877	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.878	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.879	0	0	
-0.00981436483561993	-2.45303704105027E-06	1800.88	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.881	0	0	
-0.0101210698485374	-2.45303704105027E-06	1800.882	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.883	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.884	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.885	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.886	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.887	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.888	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.889	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.89	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.891	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.892	0	0	
-0.00981436483561993	-2.44935608861852E-06	1800.893	0	0	
-0.00981436483561993	-2.44996999754221E-06	1800.894	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.895	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.896	0	0	
-0.00981436483561993	-2.45242290475289E-06	1800.897	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.898	0	0	
-0.0101210698485374	-2.45242290475289E-06	1800.899	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.9	0	0	
-0.00981436483561993	-2.4518099053239E-06	1800.901	0	0	
-0.00981436483561993	-2.4511959964002E-06	1800.902	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.903	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.904	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.905	0	0	
-0.00981436483561993	-2.44812895289215E-06	1800.906	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.907	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.908	0	0	
-0.00981436483561993	-2.44874308918952E-06	1800.909	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.91	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.911	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.912	0	0	
-0.00981436483561993	-2.4511959964002E-06	1800.913	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.914	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.915	0	0	
-0.0101210698485374	-2.4518099053239E-06	1800.916	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.917	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.918	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.919	0	0	
-0.00981436483561993	-2.44996999754221E-06	1800.92	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.921	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.922	0	0	
-0.0101210698485374	-2.44751595346315E-06	1800.923	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.924	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.925	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.926	0	0	
-0.00981436483561993	-2.44874308918952E-06	1800.927	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.928	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.929	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.93	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.931	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.932	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.933	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.934	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.935	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.936	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.937	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.938	0	0	
-0.0101210698485374	-2.44751595346315E-06	1800.939	0	0	
-0.00981436483561993	-2.44751595346315E-06	1800.94	0	0	
-0.00981436483561993	-2.44751595346315E-06	1800.941	0	0	
-0.00981436483561993	-2.44812895289215E-06	1800.942	0	0	
-0.00981436483561993	-2.44812895289215E-06	1800.943	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.944	0	0	
-0.00981436483561993	-2.44935608861852E-06	1800.945	0	0	
-0.00981436483561993	-2.45058299697121E-06	1800.946	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.947	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.948	0	0	
-0.00981436483561993	-2.4511959964002E-06	1800.949	0	0	
-0.0101210698485374	-2.4511959964002E-06	1800.95	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.951	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.952	0	0	
-0.00981436483561993	-2.44935608861852E-06	1800.953	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.954	0	0	
-0.0101210698485374	-2.44751595346315E-06	1800.955	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.956	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.957	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.958	0	0	
-0.0101210698485374	-2.44751595346315E-06	1800.959	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.96	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.961	0	0	
-0.00981436483561993	-2.44874308918952E-06	1800.962	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.963	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.964	0	0	
-0.0101210698485374	-2.45058299697121E-06	1800.965	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.966	0	0	
-0.0101210698485374	-2.44996999754221E-06	1800.967	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.968	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.969	0	0	
-0.00981436483561993	-2.44874308918952E-06	1800.97	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.971	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.972	0	0	
-0.00981436483561993	-2.44628904511046E-06	1800.973	0	0	
-0.00981436483561993	-2.44628904511046E-06	1800.974	0	0	
-0.00981436483561993	-2.44628904511046E-06	1800.975	0	0	
-0.0101210698485374	-2.44628904511046E-06	1800.976	0	0	
-0.00981436483561993	-2.44690204453946E-06	1800.977	0	0	
-0.00981436483561993	-2.44751595346315E-06	1800.978	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.979	0	0	
-0.00981436483561993	-2.44935608861852E-06	1800.98	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.981	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.982	0	0	
-0.0101210698485374	-2.44935608861852E-06	1800.983	0	0	
-0.0101210698485374	-2.44874308918952E-06	1800.984	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.985	0	0	
-0.00981436483561993	-2.44812895289215E-06	1800.986	0	0	
-0.0101210698485374	-2.44690204453946E-06	1800.987	0	0	
-0.0101210698485374	-2.44567604568147E-06	1800.988	0	0	
-0.0101210698485374	-2.44506190938409E-06	1800.989	0	0	
-0.0101210698485374	-2.44506190938409E-06	1800.99	0	0	
-0.00981436483561993	-2.44506190938409E-06	1800.991	0	0	
-0.0101210698485374	-2.44506190938409E-06	1800.992	0	0	
-0.0101210698485374	-2.44567604568147E-06	1800.993	0	0	
-0.0101210698485374	-2.44628904511046E-06	1800.994	0	0	
-0.0101210698485374	-2.44628904511046E-06	1800.995	0	0	
-0.0101210698485374	-2.44751595346315E-06	1800.996	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.997	0	0	
-0.00981436483561993	-2.44812895289215E-06	1800.998	0	0	
-0.0101210698485374	-2.44812895289215E-06	1800.999	0	0	
-0.00981436483561993	-2.44812895289215E-06	1801	0	0	
-0.0101210698485374	-2.44751595346315E-06	1801.001	0	0	
-0.0101210698485374	-2.44690204453946E-06	1801.002	0	0	
-0.0101210698485374	-2.44690204453946E-06	1801.003	0	0	
-0.0101210698485374	-2.44567604568147E-06	1801.004	0	0	
-0.0101210698485374	-2.4444489099551E-06	1801.005	0	0	
-0.00981436483561993	-2.4438350010314E-06	1801.006	0	0	
-0.00981436483561993	-2.4438350010314E-06	1801.007	0	0	
-0.0101210698485374	-2.4438350010314E-06	1801.008	0	0	
-0.0101210698485374	-2.4444489099551E-06	1801.009	0	0	
-0.0101210698485374	-2.4444489099551E-06	1801.01	0	0	
-0.0101210698485374	-2.4444489099551E-06	1801.011	0	0	
-0.0101210698485374	-2.44567604568147E-06	1801.012	0	0	
-0.0101210698485374	-2.44690204453946E-06	1801.013	0	0	
-0.0101210698485374	-2.44751595346315E-06	1801.014	0	0	
-0.0101210698485374	-2.44690204453946E-06	1801.015	0	0	
-0.0101210698485374	-2.44690204453946E-06	1801.016	0	0	
-0.00981436483561993	-2.44690204453946E-06	1801.017	0	0	
-0.0101210698485374	-2.44628904511046E-06	1801.018	0	0	
-0.00981436483561993	-2.44567604568147E-06	1801.019	0	0	
-0.00981436483561993	-2.44506190938409E-06	1801.02	0	0	
-0.0101210698485374	-2.4438350010314E-06	1801.021	0	0	
-0.0101210698485374	-2.44322200160241E-06	1801.022	0	0	
-0.00981436483561993	-2.44260900217341E-06	1801.023	0	0	
-0.00981436483561993	-2.44260900217341E-06	1801.024	0	0	
-0.0101210698485374	-2.44322200160241E-06	1801.025	0	0	
-0.00981436483561993	-2.44322200160241E-06	1801.026	0	0	
-0.0101210698485374	-2.4438350010314E-06	1801.027	0	0	
